customer_id,gstin,legal_name,trade_name,gst_status,gst_registration_date,gst_return_period,return_type,return_filing_date,return_status,filing_frequency,filing_delay_days,gstr1_sales_value,gstr3b_taxable_outward_supply,gstr3b_net_tax_liability,total_taxable_turnover,b2b_sales_amount,b2c_sales_amount,b2b_sales_percentage,b2c_sales_percentage,export_sales_amount,sez_sales_amount,reverse_charge_sales_amount,igst_amount,cgst_amount,sgst_amount,cess_amount,itc_available_amount,itc_claimed_amount,itc_reversed_amount,net_itc_amount,unique_buyer_count,unique_b2b_buyer_count,top_buyer_sales_percentage,buyer_concentration_level,monthly_turnover,quarterly_turnover,turnover_growth_mom,turnover_growth_qoq,turnover_growth_yoy,turnover_decline_percentage,consecutive_declining_quarters,filing_regularity_percentage,missed_return_count,late_return_count,business_vintage_years,annualised_gst_turnover,proposed_loan_amount,gst_turnover_to_loan_ratio,maximum_loan_by_gst_rule,gst_data_completeness_score,gst_risk_flag,gst_underwriting_score
CUSTGST0000043,29ABCDE000042FZ7,Manufacturing Enterprises 1042,Manufacturing Trade 1042,ACTIVE,2023-10-14,2026-05,GSTR3B,2026-05-24,FILED,MONTHLY,0,621222.2709,610040.0767,53399.7305,610040.0767,517180.4279,113997.617,81.9389,18.0611,3855.3051,15519.489,18592.3663,4975.0817,21481.6767,21481.6767,5461.2955,30082.2254,26036.6959,664.6915,25372.0043,164,87,24.7049,LOW,631178.0449,1858627.8716,-0.8138,-19.9044,26.1723,0.0,0,97.0,1,1,3.0267,7574136.539,4469802.4807,1.6945,1860477.7431,0.9626,LOW,92.3251
CUSTGST0000044,07ABCDE000043FZ8,Technology Enterprises 1043,Technology Trade 1043,ACTIVE,2023-03-05,2025-06,GSTR3B,2025-06-26,LATE,MONTHLY,3,812612.8215,796016.3439,133463.9395,796016.3439,408174.2152,404632.7505,50.2179,49.7821,140281.524,2922.5661,21178.3235,53530.7872,36661.2381,36661.2381,6610.6762,60489.8828,56719.6946,1133.3277,55586.3668,244,182,12.8409,LOW,812806.9658,2415036.6319,13.4571,18.5393,-11.0002,11.0002,2,88.5009,1,0,3.5957,9753683.5892,6190026.7025,1.5757,3782074.2636,0.9779,LOW,84.078
CUSTGST0000045,24ABCDE000044FZ9,Construction Enterprises 1044,Construction Trade 1044,ACTIVE,2021-01-12,2025-10,GSTR3B,2025-10-12,LATE,MONTHLY,1,377467.7638,375482.0402,29559.1915,375482.0402,343509.6,60576.9608,85.0089,14.9911,54713.4969,1842.1862,1394.5114,6015.136,10283.4521,10283.4521,2977.1514,28046.0757,27874.3138,142.0786,27732.2352,57,3,37.9878,MEDIUM,404086.5608,1122722.19,10.4527,10.5981,-11.7807,11.7807,4,93.1163,3,4,5.31,4849038.7293,3287192.0362,1.4751,3002625.0594,0.9706,MEDIUM,49.4297
CUSTGST0000046,33ABCDE000045FZ1,Logistics Enterprises 1045,Logistics Trade 1045,ACTIVE,2015-08-22,2026-10,GSTR3B,2026-10-14,FILED,MONTHLY,0,381990.2745,388134.875,46678.6848,388134.875,172435.5425,232603.5051,42.5726,57.4274,46575.2418,5693.7492,9331.4722,12102.1015,16856.8882,16856.8882,862.8069,28456.9485,24470.6267,975.3272,23495.2995,235,55,38.1378,MEDIUM,405039.0476,1164981.4426,-7.2417,-2.3943,-17.4896,17.4896,1,98.0,0,0,11.3967,4860468.5716,3926413.1542,1.2379,1175959.4598,0.9781,LOW,87.5459
CUSTGST0000047,19ABCDE000046FZ2,Food Enterprises 1046,Food Trade 1046,ACTIVE,2022-09-12,2025-09,GSTR1,2025-09-27,LATE,MONTHLY,1,321894.8309,325183.4133,26956.4094,325183.4133,323988.3174,44455.3889,87.9343,12.0657,46758.1351,20832.3274,12976.5307,7008.637,9572.6442,9572.6442,802.4839,40351.9095,32776.5442,2889.7976,29886.7467,161,109,47.7332,HIGH,368443.7063,1080817.7285,11.3523,13.8908,27.5061,0.0,0,98.9106,3,0,4.3579,4421324.4761,1299451.9619,3.4025,991882.1327,0.9621,LOW,74.1268
CUSTGST0000048,23ABCDE000047FZ3,Pharma Enterprises 1047,Pharma Trade 1047,ACTIVE,2019-09-08,2024-08,GSTR3B,2024-08-10,FILED,MONTHLY,0,878516.3162,884192.3221,76066.7691,884192.3221,702086.2144,208127.4557,77.1342,22.8658,2669.6126,5826.0522,37280.506,17756.6095,23995.4729,23995.4729,10319.2138,106470.4692,78934.5665,14785.6938,64148.8726,7,6,19.8619,LOW,910213.6701,2840017.6768,-10.1423,3.9192,40.5249,0.0,0,98.0,2,0,7.6085,10922564.0413,7625877.927,1.4323,4393022.2139,0.9814,LOW,84.249
CUSTGST0000049,06ABCDE000048FZ4,Retail Enterprises 1048,Retail Trade 1048,ACTIVE,2017-03-17,2025-06,GSTR3B,2025-06-17,FILED,QUARTERLY,0,66866.3278,65286.6837,4640.8374,65286.6837,55873.3691,17746.7356,75.8942,24.1058,9957.5837,3906.9815,3249.2738,699.7176,1652.9554,1652.9554,635.2091,7444.9535,5738.4514,921.2157,4817.2356,18,13,61.7318,HIGH,73620.1047,227129.712,15.1147,4.9837,3.0745,0.0,0,100.0,1,1,9.466,883441.2558,272753.6689,3.239,225954.4599,0.9578,LOW,83.5616
CUSTGST0000050,36ABCDE000049FZ5,Wholesale Enterprises 1049,Wholesale Trade 1049,ACTIVE,2021-06-23,2026-10,GSTR1,2026-10-18,LATE,QUARTERLY,2,164170.1556,161131.0252,15616.3832,161131.0252,153423.3298,27844.1223,84.6392,15.3608,27972.2582,9219.0878,5199.5578,4997.1097,4766.9914,4766.9914,1085.2907,17675.1328,15824.2831,1771.0013,14053.2817,8,4,21.2783,LOW,181267.4521,571933.3303,1.8697,14.7376,-17.5024,17.5024,2,89.776,0,1,5.0692,2175209.4249,451551.0585,4.8172,1079783.506,0.9885,LOW,85.5091
CUSTGST0000051,27ABCDE000050FZ6,Manufacturing Enterprises 1050,Manufacturing Trade 1050,ACTIVE,2019-06-06,2024-03,GSTR1,2024-03-21,FILED,MONTHLY,0,707397.1189,689544.0858,62842.844,689544.0858,422910.3282,301668.6134,58.3664,41.6336,92048.6049,10641.0561,14459.7922,14838.6952,21208.4669,21208.4669,5587.215,46466.7413,37813.7689,3310.161,34503.6078,104,13,6.4378,LOW,724578.9416,2249589.0689,14.3595,-5.1166,41.3233,0.0,1,95.0,1,1,7.8712,8694947.2989,5052655.8266,1.7209,4325773.551,0.9874,LOW,86.4822
CUSTGST0000052,09ABCDE000051FZ7,Technology Enterprises 1051,Technology Trade 1051,ACTIVE,2015-01-25,2024-04,GSTR3B,2024-04-17,LATE,MONTHLY,3,304039.6597,311236.3539,39140.1732,311236.3539,235164.4914,115319.5256,67.0971,32.9029,44461.6579,22904.2337,1483.4964,7481.8213,15334.4417,15334.4417,989.4684,29043.6106,22721.4013,4152.2555,18569.1458,164,7,7.5914,LOW,350484.017,1017326.3465,-14.0093,-13.9921,9.043,0.0,1,91.5093,3,0,11.5071,4205808.2036,3109122.6377,1.3527,2277530.9354,0.9692,LOW,75.6293
CUSTGST0000053,29ABCDE000052FZ8,Construction Enterprises 1052,Construction Trade 1052,ACTIVE,2022-05-17,2024-08,GSTR3B,2024-08-06,LATE,MONTHLY,5,609443.8217,611455.2447,68533.5455,611455.2447,372792.5022,252487.6776,59.6201,40.3799,106935.1725,6100.3292,29679.9935,28845.7022,19478.639,19478.639,730.5653,56203.8752,45556.3117,3526.2701,42030.0416,76,72,29.1816,MEDIUM,625280.1798,1934896.0835,-7.548,-4.2502,35.6944,0.0,1,87.209,0,3,4.4178,7503362.1578,4313341.6749,1.7396,1605973.7728,0.9663,LOW,85.8919
CUSTGST0000054,07ABCDE000053FZ9,Logistics Enterprises 1053,Logistics Trade 1053,ACTIVE,2024-03-20,2025-03,GSTR1,2025-03-13,LATE,QUARTERLY,10,1032546.0088,1050756.2409,164642.377,1050756.2409,419888.0394,676956.5693,38.2815,61.7185,82988.1071,33444.7401,27635.0806,68182.6597,42372.5842,42372.5842,11714.5489,38973.1157,32106.3323,2516.4612,29589.8711,90,32,50.1295,HIGH,1096844.6087,3010003.603,8.6991,25.5838,-9.6965,9.6965,1,83.2227,2,0,2.0449,13162135.305,9980864.2098,1.3187,5509018.7331,0.9995,MEDIUM,64.6932
CUSTGST0000055,24ABCDE000054FZ1,Food Enterprises 1054,Food Trade 1054,ACTIVE,2016-08-05,2026-06,GSTR3B,2026-06-15,LATE,QUARTERLY,3,252776.1702,246084.7858,18737.3683,246084.7858,95884.7882,177475.6191,35.0763,64.9237,22425.0653,14920.1368,9833.0759,2374.0291,6807.9559,6807.9559,2747.4275,30488.5814,26452.6818,1217.4672,25235.2146,222,30,48.4476,HIGH,273360.4073,854057.502,-2.5043,19.012,28.7123,0.0,0,90.6802,0,4,10.2888,3280324.8872,1854496.7977,1.7688,1957555.1698,0.996,LOW,76.5017
CUSTGST0000056,33ABCDE000055FZ2,Pharma Enterprises 1055,Pharma Trade 1055,ACTIVE,2016-11-18,2026-10,GSTR1,2026-10-18,FILED,MONTHLY,0,1109276.9347,1114273.8697,111898.6249,1114273.8697,976648.1555,214336.5057,82.0034,17.9966,129584.5282,48579.7005,9093.3548,25435.6411,42029.14,42029.14,2404.7038,110749.1105,88992.1732,12572.191,76419.9822,182,7,51.2564,HIGH,1190984.6612,3681111.1043,-13.8528,-13.3645,-15.2964,15.2964,1,95.0,3,1,10.3272,14291815.9347,5143977.1421,2.7784,7280862.2394,0.9987,MEDIUM,59.9579
CUSTGST0000057,19ABCDE000056FZ3,Retail Enterprises 1056,Retail Trade 1056,ACTIVE,2021-08-13,2026-06,GSTR1,2026-06-23,FILED,MONTHLY,0,391622.4861,392530.0695,56721.7652,392530.0695,276619.774,161667.7505,63.1138,36.8862,9563.5999,24454.7606,19252.7108,20997.6552,15991.8926,15991.8926,3740.3248,41586.8061,37413.5239,1832.0409,35581.4831,88,51,36.3395,MEDIUM,438287.5245,1369677.964,-14.9797,6.3564,25.9279,0.0,0,97.0,2,1,5.4361,5259450.2944,3636468.3266,1.4463,3056287.4337,0.9586,LOW,77.3836
CUSTGST0000058,23ABCDE000057FZ4,Wholesale Enterprises 1057,Wholesale Trade 1057,ACTIVE,2019-09-18,2026-03,GSTR1,2026-03-10,LATE,MONTHLY,5,276205.9607,281328.252,43993.1392,281328.252,120636.0562,199050.9037,37.7357,62.2643,52207.2624,9436.051,12832.4631,14515.1691,14716.5391,14716.5391,44.8919,37153.1596,31475.4671,793.5962,30681.8709,153,146,31.4608,MEDIUM,319686.96,968635.5873,2.085,20.6817,35.0203,0.0,1,93.8724,3,4,7.4417,3836243.5194,1650516.6682,2.3243,1203475.3009,0.9895,MEDIUM,62.0245
CUSTGST0000059,06ABCDE000058FZ5,Manufacturing Enterprises 1058,Manufacturing Trade 1058,ACTIVE,2022-06-01,2026-10,GSTR3B,2026-10-26,FILED,MONTHLY,0,280468.039,283038.6464,35818.7817,283038.6464,256704.7801,46014.9503,84.7995,15.2005,42831.2241,13059.0496,2842.6262,13693.6753,10737.0103,10737.0103,651.0857,39549.186,34639.7635,1034.9062,33604.8573,157,40,13.8096,LOW,302719.7304,955386.4949,-10.5532,26.6218,21.2037,0.0,1,93.0,1,0,4.601,3632636.7644,1494663.3387,2.4304,1306886.7099,0.9736,LOW,89.8022
CUSTGST0000060,36ABCDE000059FZ6,Technology Enterprises 1059,Technology Trade 1059,ACTIVE,2017-12-16,2024-07,GSTR1,2024-07-10,FILED,QUARTERLY,0,277586.7008,283188.8123,39848.6463,283188.8123,175165.4032,146303.5608,54.4891,45.5109,52456.3969,22403.9303,9567.9734,12525.119,13314.786,13314.786,693.9554,29207.3811,26477.2331,796.5696,25680.6635,114,24,18.366,LOW,321468.964,955125.3271,11.8067,7.9226,-13.7579,13.7579,2,96.0,3,1,9.616,3857627.5679,1805456.5609,2.1366,1217997.7015,0.9975,LOW,68.5773
CUSTGST0000061,27ABCDE000060FZ7,Construction Enterprises 1060,Construction Trade 1060,ACTIVE,2019-01-01,2026-02,GSTR3B,2026-02-23,LATE,QUARTERLY,5,498150.851,500505.4214,69376.1212,500505.4214,431574.2843,131694.2749,76.6196,23.3804,78754.261,23323.9815,3468.0584,14327.941,27175.2118,27175.2118,697.7567,29541.9299,21085.1334,3856.2252,17228.9082,53,45,21.3886,LOW,563268.5592,1755983.8479,16.939,21.6939,-19.3865,19.3865,4,91.416,3,4,7.7588,6759222.7102,3671005.1938,1.8412,2094259.7115,0.9505,MEDIUM,47.9399
CUSTGST0000062,09ABCDE000061FZ8,Logistics Enterprises 1061,Logistics Trade 1061,ACTIVE,2017-08-18,2025-02,GSTR3B,2025-02-12,FILED,MONTHLY,0,1245340.6441,1236215.9841,187289.6009,1236215.9841,596365.9206,723676.2883,45.1778,54.8222,88224.996,46330.4984,1593.4139,44704.0467,69523.8329,69523.8329,3537.8884,71499.9698,58650.0096,2577.7419,56072.2677,24,21,46.5487,HIGH,1320042.2089,4005124.9083,14.9023,-11.9521,-11.1231,11.1231,1,98.0,0,1,9.3034,15840506.5067,12358101.5166,1.2818,3866949.0997,0.9821,LOW,83.823
CUSTGST0000063,29ABCDE000062FZ9,Food Enterprises 1062,Food Trade 1062,ACTIVE,2024-07-20,2025-09,GSTR1,2025-09-25,LATE,QUARTERLY,2,321325.2162,316390.678,31313.4623,316390.678,205731.8276,123621.4302,62.4654,37.5346,38516.8579,20592.2188,6291.8934,9010.0594,9329.6233,9329.6233,3644.1563,42865.3021,32641.4892,6245.4473,26396.0419,100,18,39.6088,MEDIUM,329353.2578,989410.5874,-8.572,12.2901,4.7622,0.0,1,94.9473,1,2,2.7255,3952239.0933,2533267.5021,1.5601,1291714.0382,0.9551,LOW,80.1723
CUSTGST0000064,07ABCDE000063FZ1,Pharma Enterprises 1063,Pharma Trade 1063,ACTIVE,2018-09-03,2024-01,GSTR3B,2024-01-10,LATE,MONTHLY,1,300825.1805,298645.1515,54713.1031,298645.1515,264034.1995,40535.1664,86.691,13.309,49140.2494,5438.6913,1666.2538,14362.5724,19598.4024,19598.4024,1153.7259,22185.9697,16943.8088,1540.9877,15402.8211,64,35,37.8857,MEDIUM,304569.366,832892.2105,-6.3303,27.1065,31.6939,0.0,1,93.9889,2,3,8.5476,3654832.3917,2056080.5232,1.7776,844504.9814,0.9582,LOW,73.4568
CUSTGST0000065,24ABCDE000064FZ2,Retail Enterprises 1064,Retail Trade 1064,ACTIVE,2016-02-24,2025-09,GSTR1,2025-09-21,LATE,MONTHLY,2,389812.0533,392798.3424,42661.0768,392798.3424,328033.2785,76612.8769,81.0667,18.9333,25426.6495,27400.1186,17069.3098,15732.993,12280.4012,12280.4012,2367.2814,22372.7496,16981.1365,2217.702,14763.4345,161,67,60.4865,HIGH,404646.1555,1261307.7814,4.6973,0.128,21.598,0.0,1,94.2343,2,2,10.756,4855753.8656,2633707.3038,1.8437,2225487.6086,0.9604,MEDIUM,64.478
CUSTGST0000066,33ABCDE000065FZ3,Wholesale Enterprises 1065,Wholesale Trade 1065,ACTIVE,2017-06-24,2026-03,GSTR3B,2026-03-18,LATE,MONTHLY,7,210352.8166,215714.56,33400.6232,215714.56,188554.5625,33836.0824,84.7853,15.2147,33655.3094,14953.3473,1051.4698,9223.8485,11103.4859,11103.4859,1969.8029,13964.7639,10531.3631,1565.6986,8965.6646,168,90,33.4699,MEDIUM,222390.6449,673223.079,14.0468,19.7371,2.0079,0.0,0,82.8987,1,0,9.3937,2668687.7389,1787897.6159,1.4926,549579.3383,0.987,LOW,86.1049
CUSTGST0000067,19ABCDE000066FZ4,Manufacturing Enterprises 1066,Manufacturing Trade 1066,ACTIVE,2019-02-07,2025-03,GSTR1,2025-03-17,LATE,MONTHLY,3,787314.0314,779610.9673,145258.7427,779610.9673,428227.5466,375731.1355,53.2649,46.7351,95445.4634,41656.4425,37607.9067,61504.801,39061.9232,39061.9232,5630.0953,82370.3764,76892.8347,1001.4495,75891.3851,113,36,17.2646,LOW,803958.6822,2412444.2079,4.3425,2.7464,4.839,0.0,0,91.5182,3,4,7.326,9647504.1859,2467762.9262,3.9094,2113825.4256,0.9708,MEDIUM,61.4741
CUSTGST0000068,23ABCDE000067FZ5,Technology Enterprises 1067,Technology Trade 1067,ACTIVE,2015-09-10,2024-05,GSTR3B,2024-05-27,LATE,MONTHLY,1,569642.4249,558701.1203,44220.4908,558701.1203,402396.7217,214062.9259,65.2754,34.7246,53762.0395,19708.8878,10361.4378,8339.329,17827.9114,17827.9114,225.339,56785.8245,44893.816,6427.2849,38466.5311,89,72,37.2894,MEDIUM,616459.6476,1898640.7893,-6.5471,25.6902,44.0974,0.0,1,96.063,2,4,11.6284,7397515.7707,2480396.9775,2.9824,4194278.8022,0.9731,LOW,66.4984
CUSTGST0000069,06ABCDE000068FZ6,Construction Enterprises 1068,Construction Trade 1068,ACTIVE,2019-10-05,2026-06,GSTR1,2026-06-18,FILED,QUARTERLY,0,621682.0752,605753.6541,43000.9152,605753.6541,465509.472,147942.5537,75.8836,24.1164,25478.7182,4706.3887,22588.2213,12919.3628,12033.4867,12033.4867,6014.579,55803.8395,48051.8417,4502.2123,43549.6295,225,158,45.4008,HIGH,613452.0258,1861820.1165,-6.5951,10.4656,3.9705,0.0,0,93.0,0,1,7.2835,7361424.309,2462616.6294,2.9893,1959666.7051,0.9694,LOW,89.4646
CUSTGST0000070,36ABCDE000069FZ7,Logistics Enterprises 1069,Logistics Trade 1069,ACTIVE,2017-03-14,2024-08,GSTR3B,2024-08-16,FILED,MONTHLY,0,204844.1813,201873.7273,33875.2333,201873.7273,78160.8039,129190.2477,37.6949,62.3051,7922.4677,3084.5864,6572.1615,13295.9391,9454.7648,9454.7648,1669.7646,13820.6104,11038.0845,1533.8037,9504.2808,164,3,17.8544,LOW,207351.0517,614026.8319,7.223,-5.8361,-16.4671,16.4671,4,100.0,0,0,9.0246,2488212.6199,815070.9911,3.0528,1310784.5809,0.9713,LOW,88.7964
CUSTGST0000071,27ABCDE000070FZ8,Food Enterprises 1070,Food Trade 1070,ACTIVE,2023-05-18,2024-05,GSTR3B,2024-05-18,FILED,MONTHLY,0,700691.5754,696957.5608,67835.3094,696957.5608,276394.1885,481983.6684,36.4454,63.5546,23630.454,9328.7344,37673.062,21928.5799,22633.5265,22633.5265,639.6766,49157.8512,36770.9346,5041.9711,31728.9635,221,15,56.186,HIGH,758377.8569,2394679.9102,-13.5337,-9.2961,-10.2617,10.2617,3,97.0,2,0,3.4811,9100534.2833,3779508.3632,2.4079,2992484.1292,0.958,LOW,70.5012
CUSTGST0000072,09ABCDE000071FZ9,Pharma Enterprises 1071,Pharma Trade 1071,ACTIVE,2020-01-18,2025-08,GSTR3B,2025-08-24,FILED,MONTHLY,0,365538.7317,358929.2839,59445.4722,358929.2839,209063.7601,188577.0622,52.576,47.424,71534.4398,30429.5104,177.2269,17332.124,20295.3156,20295.3156,1522.717,39245.1793,27586.2984,5664.5274,21921.7711,43,27,55.7481,HIGH,397640.8223,1100168.3116,-11.6255,-15.3804,-1.5045,1.5045,3,95.0,3,1,6.6938,4771689.8675,1999205.651,2.3868,3015740.3583,0.9673,MEDIUM,63.6361
CUSTGST0000073,29ABCDE000072FZ1,Retail Enterprises 1072,Retail Trade 1072,ACTIVE,2023-08-16,2025-04,GSTR3B,2025-04-26,FILED,MONTHLY,0,373698.1658,365193.1793,63603.1428,365193.1793,241327.7907,160288.99,60.0891,39.9109,48481.4014,12648.3495,19404.8455,8358.9543,27449.6926,27449.6926,344.8033,15561.6014,12184.1689,1984.7397,10199.4291,46,40,42.0379,MEDIUM,401616.7806,1177645.124,9.3131,-11.3955,41.8463,0.0,0,97.0,0,1,3.7871,4819401.3676,3315671.1024,1.4535,1331767.4173,0.9699,LOW,92.3344
CUSTGST0000074,07ABCDE000073FZ2,Wholesale Enterprises 1073,Wholesale Trade 1073,ACTIVE,2019-01-22,2026-04,GSTR3B,2026-04-15,LATE,MONTHLY,5,188725.5383,185125.3841,27545.4613,185125.3841,112609.9702,86253.2202,56.6269,43.3731,3822.851,4169.8039,6018.5386,7611.8545,9909.1609,9909.1609,115.285,10765.8848,8822.7258,82.1836,8740.5422,240,182,53.7837,HIGH,198863.1904,621215.1476,19.4018,13.218,-14.9754,14.9754,4,90.0734,2,3,7.3084,2386358.2851,1338728.5932,1.7826,954536.5086,0.9936,MEDIUM,58.3761
CUSTGST0000075,24ABCDE000074FZ3,Manufacturing Enterprises 1074,Manufacturing Trade 1074,ACTIVE,2019-01-20,2024-07,GSTR3B,2024-07-10,FILED,MONTHLY,0,534611.2199,531638.7619,57355.2068,531638.7619,423439.1437,127496.2288,76.8582,23.1418,44738.9526,36047.4839,10642.4713,9999.8984,21012.7277,21012.7277,5329.853,57294.2284,49902.9982,1078.3412,48824.657,189,107,43.4208,MEDIUM,550935.3726,1495145.7895,20.4878,18.229,-19.8812,19.8812,3,97.0,1,0,7.2939,6611224.4708,2939243.5721,2.2493,4033807.1998,0.9693,LOW,75.5598
CUSTGST0000076,33ABCDE000075FZ4,Technology Enterprises 1075,Technology Trade 1075,ACTIVE,2015-03-13,2026-12,GSTR3B,2026-12-27,LATE,MONTHLY,5,3030991.5396,3030899.7785,226059.2588,3030899.7785,1839187.9529,1344039.8011,57.7775,42.2225,471501.3992,62199.4117,57016.5485,23626.6121,86705.4064,86705.4064,29021.834,162481.9079,143484.1009,1341.859,142142.2419,47,27,35.581,MEDIUM,3183227.754,9612933.9547,4.0609,-16.893,8.5096,0.0,0,84.9843,2,2,11.1558,38198733.0479,10415135.7986,3.6676,16048999.9681,0.9753,LOW,70.4042
CUSTGST0000077,19ABCDE000076FZ5,Construction Enterprises 1076,Construction Trade 1076,ACTIVE,2023-08-02,2026-11,GSTR1,2026-11-19,FILED,MONTHLY,0,704068.2083,704075.2898,92514.3956,704075.2898,544889.251,187800.6587,74.3683,25.6317,51149.5554,50188.1202,4526.3843,14568.601,36219.7584,36219.7584,5506.2778,53351.0446,47022.7629,2659.564,44363.1989,183,138,48.2795,HIGH,732689.9097,2294993.4913,6.4552,-17.0978,-6.858,6.858,4,99.0,0,1,3.1846,8792278.9164,6288954.9771,1.3981,4657916.6551,0.9633,LOW,88.6263
CUSTGST0000078,23ABCDE000077FZ6,Logistics Enterprises 1077,Logistics Trade 1077,ACTIVE,2018-08-27,2026-12,GSTR3B,2026-12-23,FILED,MONTHLY,0,810918.4847,831993.384,108329.6401,831993.384,479202.5472,409850.7399,53.9003,46.0997,125572.7983,42827.5464,10823.4509,11673.0459,45622.3447,45622.3447,5411.9047,53478.3335,41951.7824,2618.4372,39333.3452,104,29,55.0506,HIGH,889053.2871,2534616.433,6.4717,12.2122,1.004,0.0,0,97.0,3,1,8.2163,10668639.4451,2893415.0252,3.6872,6304938.9092,0.9505,LOW,68.8532
CUSTGST0000079,06ABCDE000078FZ7,Food Enterprises 1078,Food Trade 1078,ACTIVE,2016-05-16,2024-08,GSTR3B,2024-08-07,LATE,MONTHLY,1,241106.5543,248162.6105,38810.5094,248162.6105,208334.4455,42537.414,83.0442,16.9558,16811.9641,19651.8366,1213.9681,7836.3129,14488.4729,14488.4729,1997.2506,12835.6125,11498.5411,1073.8123,10424.7288,158,152,34.3789,MEDIUM,250871.8595,751454.4536,8.3567,1.5406,-9.2034,9.2034,3,98.8644,3,0,10.4833,3010462.3141,2261901.2052,1.3309,1570251.0511,0.9921,LOW,72.2205
CUSTGST0000080,36ABCDE000079FZ8,Pharma Enterprises 1079,Pharma Trade 1079,ACTIVE,2024-05-24,2025-06,GSTR1,2025-06-16,LATE,QUARTERLY,3,800991.21,779971.5629,120130.8987,779971.5629,524109.912,274628.8742,65.6172,34.3828,133528.1195,2654.8327,8019.8716,44601.0727,35260.8862,35260.8862,5008.0536,60017.2071,50939.626,5552.4045,45387.2215,106,87,58.1116,HIGH,798738.7862,2343815.6264,11.2908,1.1988,19.76,0.0,0,87.9206,1,3,2.814,9584865.4342,2564995.618,3.7368,4789850.285,0.9943,LOW,70.4948
CUSTGST0000081,27ABCDE000080FZ9,Retail Enterprises 1080,Retail Trade 1080,ACTIVE,2016-12-14,2024-02,GSTR1,2024-02-09,LATE,MONTHLY,7,120192.4106,117205.1507,10768.7087,117205.1507,71352.6855,48944.0948,59.3139,40.6861,20455.1628,6889.372,2974.8516,1534.7424,4544.149,4544.149,145.6683,12791.5339,10867.192,1824.9505,9042.2415,81,43,31.8112,MEDIUM,120296.7803,351793.9784,0.678,10.1486,43.6849,0.0,0,88.1929,0,0,10.715,1443561.3635,420030.36,3.4368,641376.7461,0.9965,LOW,95.831
CUSTGST0000082,09ABCDE000081FZ1,Wholesale Enterprises 1081,Wholesale Trade 1081,ACTIVE,2021-05-27,2026-10,GSTR3B,2026-10-19,FILED,MONTHLY,0,322314.5054,326808.0399,34804.9188,326808.0399,215028.8446,133170.5582,61.7545,38.2455,24530.488,27174.6008,6090.267,12165.8256,10768.1464,10768.1464,1102.8004,17372.9753,15645.5082,1199.528,14445.9802,127,45,55.8693,HIGH,348199.4028,1027860.2863,19.6776,2.405,44.1366,0.0,0,98.0,0,0,5.6497,4178392.8339,2352341.412,1.7763,1614894.8942,0.977,LOW,93.9401
CUSTGST0000083,29ABCDE000082FZ2,Manufacturing Enterprises 1082,Manufacturing Trade 1082,ACTIVE,2016-12-08,2026-08,GSTR3B,2026-08-21,FILED,MONTHLY,0,191857.189,188276.3317,25172.1613,188276.3317,128379.5418,72964.9102,63.7612,36.2388,5150.7875,9874.6599,3161.868,10179.8967,6709.0472,6709.0472,1574.1702,24277.6806,19142.2253,1258.0995,17884.1258,41,8,24.1845,LOW,201344.452,604924.1805,0.7642,6.8389,2.2489,0.0,0,93.0,3,1,10.4489,2416133.424,1447970.247,1.6686,1369697.105,0.9795,LOW,69.3089
CUSTGST0000084,07ABCDE000083FZ3,Technology Enterprises 1083,Technology Trade 1083,ACTIVE,2015-02-17,2024-01,GSTR3B,2024-01-07,LATE,MONTHLY,1,91135.319,89327.6279,7851.7519,89327.6279,60197.138,38109.7213,61.2339,38.7661,10815.8189,6147.5111,1355.3471,1787.6639,2518.1522,2518.1522,1027.7837,10947.7464,8418.2363,1297.364,7120.8723,130,18,37.8833,MEDIUM,98306.8592,284459.612,-3.4687,-14.8708,24.4271,0.0,0,93.6484,1,4,11.1066,1179682.3108,798812.4129,1.4768,542533.1804,0.958,LOW,69.0946
CUSTGST0000085,24ABCDE000084FZ4,Construction Enterprises 1084,Construction Trade 1084,ACTIVE,2016-08-07,2026-11,GSTR1,2026-11-16,LATE,MONTHLY,3,100161.9288,97370.6803,18428.9937,97370.6803,82938.5427,17530.8461,82.5511,17.4489,8500.7022,6387.7245,925.0345,5505.3933,5980.3666,5980.3666,962.8673,7311.2354,6399.7117,506.1842,5893.5275,58,45,17.0209,LOW,100469.3888,290244.8781,-5.1291,-6.6473,-7.5186,7.5186,3,95.5159,3,4,10.5494,1205632.6661,670233.6686,1.7988,296626.0199,0.9629,MEDIUM,53.7756
CUSTGST0000086,33ABCDE000085FZ5,Logistics Enterprises 1085,Logistics Trade 1085,ACTIVE,2016-02-19,2024-05,GSTR3B,2024-05-25,LATE,MONTHLY,20,957311.1457,936475.8575,161959.9592,936475.8575,666222.4861,308160.0978,68.3738,31.6262,114866.3595,2884.7938,26013.3665,31850.6212,60499.4179,60499.4179,9110.5022,92024.43,78055.1533,6213.2778,71841.8754,129,13,47.0484,HIGH,974382.5839,2831114.1561,-10.1653,-0.1422,40.2851,0.0,0,54.2255,1,4,10.566,11692591.0063,5765991.3739,2.0279,4626004.8581,0.9532,MEDIUM,58.5981
